maskedGroupId,description,subject,memberCount,creationTimestamp,announcementOnly,joinedAt,political_leaning,demographic,topic,organization,organization_type,age,region,maskedMessageId,maskedAuthorId,timestamp,body,maskedMessageReply,maskedReactions,maskedQuotedMessageId,forwardingScore,mediaHash,mediaMimeType,num_bennett_messages,percent_bennett_messages
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,8727f22b0114f77053bf61ea32208a00,8d9fe890c915213c6ee58528f8358a26,2025-08-19 13:34:08,"*לוחמי יחידת אתג""ר פעלו בכפר הפלסטיני נעלין נגד תופעת תיקון כלי רכב ישראלים בשטחי יהודה ושומרון  בניגוד לחוק*

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,video/mp4,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,70337db8f4601dd9c579bd6fde60e2d5,0fbd458499e3285d7536418a289d70f7,2025-08-19 13:55:09,"*גל הירש  למשפחות החטופים: ""יש תהליכים, חייבים לשמור על איפול""*

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,6cdaa8824ab243cbb7528df2eb377c83,0fbd458499e3285d7536418a289d70f7,2025-08-19 14:17:12,"*״בעט בדלת וירק״: נוסעת התלוננה על התפרצות אלימה מצד  נהג אוטובוס*

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,video/mp4,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,c037f77b4ebd6f8f6d887a1ae8c73337,8d9fe890c915213c6ee58528f8358a26,2025-08-19 14:52:11,"ידידיה אפשטיין רושם: מרגיש שאני צריך לספר את הסיפור במלאו עם כל הפרטים. אז כך, בשבוע שעבר ביום חמישי אחי  התאום נעדר ולא היה זמין לטלפונים. פעלו כל הסביבה שלו על מנת לאתר אותו, והצלחנו להבין שהיה בצרפת ומשם עבר לעיר אנטישמית בגרמניה. מייד סגרנו כרטיסי טיסה להגיע למקום, והחלנו לפעול שם. פנינו למשטרה המקומית, שאמרה לנו שהוא עצור בכלא מסיום. הלכנו לכלא, שם נאמר לנו שהוא לא שם. המשכנו לפעול, והצלחנו להבין כי הוא היה בכלא והותקף באירוע אנטישמי. אנחנו יודעים שמצבו לא טוב, ואין אפשרות לתקשר איתו, ולכן הוא מבודד בכלא בעיר ""זארבריקן"" ללא אפשרות שנוכל לפגוש אותו או לדבר איתו. אנחנו יודעים שרק היום הוא דיבר לראשונה בעברית אם הקונסוליה הישראלית, שנמצאת שבע שעות נסיעה לפה, ולכן הם לא מתכוונים לפגוש אותו במיידי. ובעקבות האנטישמיות הוא לא מקבל שום זכות שמגיעה לו כעצור, וחשוב להדגיש כי עד עכשיו שום איש קשר ועורך דין לא שוחח איתנו (שונאים יהודים שם). נכון לעכשיו אנחנו יודעים שהוא במצב רפואי קשה (בעקבות אנטישמית שעבר), ולא יכול בכלל לדבר, ונאמר לנו שיש חשש ממשי לחייו (אחרי כמה ימים בעיר אני יודע לומר שהאנטישמיות פה ברמה גבוהה).

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,"[{'reaction': '😡', 'maskedReactingUserId': '81247c554c721efc8c54ba2c5f728722'}, {'reaction': '👍', 'maskedReactingUserId': '51e77bd08e1e431ec2e61f60ea79a288'}]",,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,a55da8b03879ef53e295f0f6ceb1abbf,0fbd458499e3285d7536418a289d70f7,2025-08-19 15:31:37,"*מומלץ לנסוע בדרכים חלופיות: עומסים כבדים בכביש 4 באזור המרכז בעקבות הפגנת הפלג הירושלמי*

*חדשות  מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,video/mp4,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,d75dd95c43711550a547889088715753,0fbd458499e3285d7536418a289d70f7,2025-08-19 15:45:18,"מתוך ישיבת הממשלה כעת על התקציב- השרים תוקפים את סמוטריץ׳:

בן גביר: זה כסף שהולך לסיוע ההומניטרי לחמאס. תגידו אפשר לדעת כמה הולך אליהם?

סמוטריץ: עוד לא נקבע הסכום. נחליט בקבינט לא פה

סטרוק: זה לא כסף לחמאס, זה כסף למה שהקבינט קבע שהסיוע ילך לאזרחים ישירות ולא לחמאס

קיש: אתם אומרים שזה כסף למלחמה, ביקשתי כסף לסיוע נפשי לתלמידים לא קיבלתי

חיים כץ: אפילו לא הרמת לי טלפון להסביר את הקיצוץ ברווחה והבריאות 

סמוטריץ: עם כל הכבוד אני לא אתקשר עכשיו ל-32 שרים


דיכטר: אפילו עם תינוק בן 8 ימים שמקצצים לו מתייעצים יותר ממה שהתייעצתם כאן עם השרים לפני הקיצוץ הזה

סמוטריץ: אין אצלך אף איש מקצוע במשרד, אין עם מי לדבר, אם אתם אומרים  שאני כזה שר אוצר גרוע אני מתפטר. נמאס לי

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,bd6cdcfce4f1f1a774f79937dc79a8d4,8d9fe890c915213c6ee58528f8358a26,2025-08-19 15:45:45,"*פעילי שמאל התעמתו עם השר לביטחון לאומי  איתמר בן גביר במהלך  חופשתו בצפון. בן גביר הרגיע את בנו הקטן: האיש ""רוצה את אבו מאזן"". מתוך הטוויטר של לירי בורק שביט*.

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,video/mp4,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,5ca7c17fca9319c51999eb10cdced7e7,0fbd458499e3285d7536418a289d70f7,2025-08-19 15:56:36,"גבול ארה""ב  - מקסיקו: 
מבריחי גבול מקסיקנים מתגברים בקלות  על חומת הגבול באזור קליפורניה

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,video/mp4,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,029d8ff24d89893c32e9fdef02686c44,0fbd458499e3285d7536418a289d70f7,2025-08-19 16:06:31,"פרסום ראשון ב'בחדרי': עצרות תפילה המוניות ברחובה של עיר בכל  רחבי הארץ לאור גזירת הגיוס. העצרות יתקיימו השבוע ביום חמישי ערב ראש חודש אלול. גדולי ישראל הגר""ד לנדו והגרמ""ה הירש כתבו מכתב הקורא ליהדות החרדית  לצאת לרחובה של עיר ולזעוק בתחנונים על הגזירה

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,b026e11d52596ab60319203e8d57030a,8d9fe890c915213c6ee58528f8358a26,2025-08-19 16:08:43,"יונתן אוריך מגיב

*חדשות  מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,503505393409fdd48bd3178b3d8ebd29,0fbd458499e3285d7536418a289d70f7,2025-08-19 16:28:15,"טופז לוק, יועץ ראש הממשלה נתניהו בציוץ תמיכה באוריך

*חדשות מהרגע  | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,d554889c413c5311eb8ebc5781d7aaf3,0fbd458499e3285d7536418a289d70f7,2025-08-19 16:34:02,"סמוטריץ׳ מגיב לעימותים בישיבת הממשלה:

קומץ שרים פופוליסטי שמשתלח, מטיח עלבונות אישיים ומחפש כותרות וסיבובים פוליטיים.  

עם זאת הוא מדגיש שלא יתפטר.

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,7b4a356bf8da1c427262fbb2c57926d4,8d9fe890c915213c6ee58528f8358a26,2025-08-19 16:37:19,"מחבלי הנוחבה מקבלים עכשיו שדרוג בתנאי הכליאה. וחלקם אף עשויים להשתחרר בעסקאות הבאות!

׳בצלמו׳ הוא  ארגון ימני היחיד שהצטרף יום-יום לזירות בתי המשפט, נעמד מול השופטים, ולא נותן למחבלים לברוח מעונש.
אין כאן “אחרים שיטפלו בזה”. אם אנחנו לא נהיה שם, זה פשוט לא יקרה.

הכוח שלנו להילחם מגיע ממך. 
לנו אין מיליונים מקרנות זרות בחו״ל. יש לנו אותך!

אל תהיה אדיש ותעמוד מהצד. תילחם בעזרת הכסף שלך!
כל תרומה קטנה כגדולה היא נשק חשוב במאבק הזה.

יחד נביא צדק ונוודא שהמחבלים יקבלו את עונשם! לחץ על הקישור עכשיו והצטרף למאבק >>>
https://givechak.co.il/yoamash?ref=rc",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,220b7747c9c2c1def051d98a7aa90d55,0fbd458499e3285d7536418a289d70f7,2025-08-19 17:09:13,"צה""ל: חיסלנו את אחד מהמחבלים  שלקחו חלק בחטיפת ירדן ביבס

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,6526d24f7d3986fc3862b2562548f7b8,0fbd458499e3285d7536418a289d70f7,2025-08-19 17:11:27,"*שר האוצר בצלאל סמוטריץ׳:*

לא קל להיות שר אוצר בתקופת מלחמה. תפקיד תובעני ולא פעם כפוי טובה שדורש לנווט את הכלכלה במים סוערים כך שהיא תתן מענה לכל צרכי המלחמה בחזית ובעורף עד הניצחון בעזרת השם, ולעשות זאת באחריות ולא בפופוליזם, ותוך שמירה על עוצמת הכלכלה, על מנועי צמיחה ועל אמון השווקים, כפי שברוך השם אנו עושים לכל אורך המלחמה.

לפעמים זה עוד יותר לא קל מול קומץ שרים פופוליסטי שמשתלח, מטיח עלבונות  אישיים ומחפש כותרות וסיבובים פוליטיים.

אני מודה לראש הממשלה על האמון והגיבוי ולרוב המוחלט של שרי הממשלה שגילו אחריות לאומית והצביעו בעד הגדלת תקציב הביטחון הנדרשת למימון המלחמה המוצלחת שניהלנו להסרת האיום הקיומי האיראני והבטחת ביטחון ישראל ועתיד האומה.

אמשיך למלא את תפקידי באחריות ובשיתוף פעולה מקסימלי עם חבריי השרים, גם כשיש מחלוקות לגיטימית, כשרק טובת המדינה, כלכלתה וביטחונה לנגד עייני, וללא שום שיקול פוליטי.

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,0e517647d6d357c542d3a8329e9a6b9e,8d9fe890c915213c6ee58528f8358a26,2025-08-19 17:11:47,"בן גביר מגיב לסמוטריץ׳:  האם אי פעם עלה על הדעת שמדינת ישראל תממן בעצמה את הסיוע לעזה?

הכסף שמשרד האוצר צריך להעביר לאבטחת מוסדות חינוך ילדי ישראל יועבר לטובת  ילדי עזה.

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,84cbda428ba655ae6cc65fd20e0a341d,0fbd458499e3285d7536418a289d70f7,2025-08-19 17:17:16,"*מחזור נוסף יוצא לדרך*

הצטרפו למערך המבצעי של כבאות והצלה לישראל בתפקיד מרתק ומשמעותי


בשירות אזרחי עוד מגוון רחב של תפקידים בגופים ביטחוניים - משטרת ישראל, שירות בתי הסוהר וגופי המודיעין.  שירות עם תרומה לביטחון ופוטנציאל קידום בהמשך

✅ שירות בתפקידי ליבה מבצעיים וטכנולוגיים

✅ התאמה חרדית מלאה

✅ מעטפת תנאים מלאה וזכויות למשך תקופת השירות 

✅ הטבות בסיום השירות

לפרטים על המסלול הביטחוני בשירות אזרחי והרשמה מהירה👈🏼
https://www.haredim-sherut-ezrachi.org/recruitment0825/?utm_source=8


למידע נוסף ניתן לפנות בהודעת וואטסאפ למספר: 072-2202255 ואנו ניצור  קשר בהקדם

(מותנה בעמידה בתנאי סף, בדיקה ביטחונית וראיון אישי)",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,34404804b2b9297ddaa98c71906c8c82,0fbd458499e3285d7536418a289d70f7,2025-08-19 17:40:13,"*לשכת נתניהו: בעקבות פניות כתבים יובהר שוב כי אלו עקרונות ישראל לסיום המלחמה אותם קבע הקבינט*

*חדשות מהרגע | איכותי. ישיר.  מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,image/jpeg,6.0,0.49916805324459235
f59f79ba6bb282764c9f3c0ab576520b,"*חדשות מהרגע הינם קבוצות ווטסאפ המספקות עדכונים וחדשות מהארץ ומהעולם הישר אליכם לנייד 🪀📱*
*כמו כן עולים בערוץ עדכונים חיים מאירועים ביטחוניים, פח''ע וכו' ⭕*

*התכנים שעולים בערוץ הינם על פי סעיף 27 א לזכויות יוצרים ⚠️*

לידיעתכם, בקבוצות נשלחות פרסומות מעת לעת אשר משולבות בין העדכונים.
מערכת חדשות מהרגע אינה אחראית על הפרסומות או על המוצרים המשווקים",חדשות מהרגע 113,723,1648479976,True,2025-08-05 08:48:09,ימין,יהודים חילונים,חדשות ואקטואליה,חדשות מהרגע,חדשות ארציות - ימין,,,c51c8482f73772489faaa541f7f80cbc,8d9fe890c915213c6ee58528f8358a26,2025-08-19 17:41:37,"דני זקן: האיומים שמשמיעה הנהגת איראן בימים אלה באים בתוך חולשה עצומה ויאוש. כמעט חרחורי גסיסה. איראן במצב נורא, היא הובסה צבאית, המים יאזלו ממש בתוך חודש בחלקים  נרחבים מהמדינה, חשמל יש בצמצום רב, מחסור חריף בדלק! ואין כסף לשלם  משכורות לעובדי הציבור. איומים ריקים מתוך יאוש

*חדשות מהרגע | איכותי. ישיר. מעניין.*👇🔥
https://chat.whatsapp.com/DtKMJZT8V5sHOcSiAldm4d",,,,0.0,,,6.0,0.49916805324459235
